x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
1915,900,0.99308586,1918.955566,862.6550903,43.39478302,-0.83199763,626.3471069
1920,900,0.98853946,1922.189697,862.8730469,43.70107269,-0.82798856,626.5286865
1925,900,0.89669961,1925.013184,863.5930176,44.01206207,-0.80914712,626.7713623
1930,900,0.74159831,1863.280029,853.5368042,45.00768661,-1.13179076,636.7789307
1935,900,0.76079148,1867.533081,859.1759644,45.31185532,-0.96378344,636.8145752
1940,900,0.46686095,1976.442871,863.5598145,44.48997498,-0.80710316,621.1416016
1945,900,0.86171991,1983.984619,862.3441773,44.74766922,-0.84432846,620.6866455
1950,900,0.11240464,1927.917725,859.0033569,45.68840408,-0.96205872,629.6672363
1955,900,0.77166057,1924.310791,861.1719971,46.07332611,-0.90158159,630.8822022
1960,900,0.88130772,1934.445557,865.5704346,46.30795288,-0.77057523,630.0244751
1965,900,0.93280149,1939.322144,863.0687866,46.59727478,-0.84750336,629.9594727
1970,900,0.96347958,1944.546021,862.3776856,46.88333511,-0.87015235,629.8416748
1975,900,0.99617934,1947.347534,863.3917236,47.19752884,-0.84239715,630.0891113
1980,900,0.99570936,1952.280762,863.5018311,47.48725891,-0.84113741,630.0148926
420,905,0.99791741,327.4801331,844.6794434,-46.28263855,-0.57541931,652.9641113
425,905,0.99785906,333.034729,844.7304688,-45.97093201,-0.57620454,652.8831787
430,905,0.99769872,338.5253296,844.7827148,-45.65993118,-0.57696944,652.8114624
435,905,0.99771595,344.114502,844.8299561,-45.3479538,-0.57785565,652.7246704
440,905,0.9976576,349.5863648,844.9403076,-45.03721619,-0.57691586,652.6552124
445,905,0.99740541,355.073822,845.0392456,-44.72640991,-0.57630551,652.5830689
450,905,0.99744618,360.6340942,845.1279907,-44.41487885,-0.57598138,652.4995117
455,905,0.9975071,366.2340088,845.232666,-44.10299301,-0.57518351,652.4100952
460,905,0.99780995,371.6312256,845.3201294,-43.79319763,-0.57492274,652.350647
465,905,0.99771106,377.0692749,845.3963013,-43.48307419,-0.57497853,652.2844238
470,905,0.99761128,382.6307983,845.4811401,-43.17174149,-0.57476443,652.199646
475,905,0.99688065,388.1648865,845.5148315,-42.86079407,-0.57604939,652.1187134
480,905,0.99672896,393.6786499,845.5744019,-42.55005646,-0.57657874,652.0405884
485,905,0.99609679,399.1951904,845.7119751,-42.23934174,-0.5748238,651.9615479
490,905,0.99696338,404.7399597,845.8651733,-41.92834473,-0.5726046,651.8781738
495,905,0.99680251,410.1886902,845.8773804,-41.61837769,-0.57452989,651.8088989
500,905,0.99760467,415.6627197,845.9178467,-41.30828476,-0.5756188,651.7352295
505,905,0.99754357,421.1661377,846.0056763,-40.99790192,-0.57531559,651.6569824
510,905,0.99769425,426.6834412,846.1357422,-40.68738556,-0.57377392,651.5765991
515,905,0.99764305,432.144104,846.2602539,-40.37749863,-0.57239956,651.5042114
520,905,0.9972744,437.6242065,846.3182983,-40.06750107,-0.57297337,651.4286499
525,905,0.99715823,443.0715637,846.4289551,-39.75780487,-0.5720048,651.357666
530,905,0.99702662,448.5565796,846.4454956,-39.44788742,-0.57378668,651.2805786
535,905,0.99719095,454.0463867,846.4845581,-39.13797379,-0.57491046,651.2026367
540,905,0.99761093,459.5819702,846.6256714,-38.82761383,-0.57303315,651.1177368
545,905,0.99769348,465.0835266,846.7332153,-38.51771164,-0.57214159,651.0372315
550,905,0.99772292,470.5480347,846.7855225,-38.20815277,-0.57287544,650.9622803
555,905,0.99750859,476.0110474,846.8140869,-37.89870453,-0.57430154,650.8869629
560,905,0.99733829,481.510376,846.9134522,-37.58893585,-0.57365161,650.8061523
565,905,0.99738836,486.9897766,846.9940186,-37.27941895,-0.57354474,650.7279053
570,905,0.99726313,492.5202332,847.1218872,-36.96949005,-0.57205087,650.6417847
575,905,0.99749064,497.966095,847.1979981,-36.66039658,-0.57208085,650.5679321
580,905,0.99753845,503.3900147,847.2648926,-36.35148239,-0.57238716,650.4971314
585,905,0.99756098,508.881897,847.3777466,-36.04208374,-0.57133049,650.4158325
590,905,0.99752659,514.3952026,847.4595947,-35.73252869,-0.5711807,650.3311768
595,905,0.99779564,519.9584351,847.5275269,-35.42266083,-0.57142907,650.2386475
600,905,0.99749082,525.4125366,847.6177979,-35.11378098,-0.57103586,650.1619263
605,905,0.99688131,530.7608032,847.7363281,-34.80572891,-0.56983274,650.1011353
610,905,0.99714631,536.2112427,847.7509155,-34.49697113,-0.57166487,650.0245361
615,905,0.99709725,541.6525879,847.7872315,-34.18832397,-0.57285362,649.9490356
620,905,0.99717158,547.1055298,847.8761597,-33.87963104,-0.57250082,649.871521
625,905,0.99724352,552.5891113,847.975769,-33.57073593,-0.57181919,649.7890625
630,905,0.99728853,558.0914307,848.0873413,-33.26176453,-0.57078838,649.7035523
635,905,0.99756926,563.4904175,848.1555786,-32.95368576,-0.5710454,649.6330566
640,905,0.99710834,568.9257813,848.2060547,-32.64532852,-0.57181841,649.5570068
645,905,0.99730492,574.3074341,848.2737427,-32.33748627,-0.57208687,649.4886475
650,905,0.9977631,579.7998657,848.418457,-32.02880096,-0.57007879,649.4034424
655,905,0.99786299,585.2856445,848.4987793,-31.7202816,-0.56995732,649.3186646
660,905,0.99773908,590.6361694,848.5562134,-31.41278267,-0.57053804,649.2542725
665,905,0.99777418,596.1031494,848.6449585,-31.10449219,-0.57017052,649.1719971
670,905,0.99764377,601.5339966,848.708313,-30.79652977,-0.57055521,649.0948486
675,905,0.99749249,606.927002,848.7809448,-30.48892784,-0.57067263,649.0227661
680,905,0.99790359,612.4746704,848.8708496,-30.18026161,-0.57025284,648.9274902
685,905,0.99791604,617.8358765,848.9856567,-29.87294769,-0.5691359,648.8597412
690,905,0.99785185,623.1051025,849.1055298,-29.56628609,-0.56788367,648.805603
695,905,0.99785215,628.6002197,849.1619263,-29.25819206,-0.56845635,648.7172241
700,905,0.99762362,634.1424561,849.1878662,-28.94985962,-0.56991142,648.621582
705,905,0.99780977,639.5143433,849.2402954,-28.64271164,-0.5706197,648.5511475
710,905,0.99790955,644.9041138,849.3464966,-28.33547401,-0.56974125,648.4777832
715,905,0.99789691,650.3483887,849.411377,-28.02796364,-0.57006836,648.3959351
720,905,0.9976939,655.6676025,849.5785523,-27.72125626,-0.56740719,648.3323975
725,905,0.99671447,661.1223145,849.5163574,-27.41383553,-0.57146549,648.2484131
730,905,0.99649644,666.5116577,849.6428223,-27.10684586,-0.56998718,648.1737061
735,905,0.99775678,671.9036865,849.7753906,-26.79989052,-0.56832564,648.0983887
740,905,0.99765444,677.3444824,849.8831787,-26.49265289,-0.56738198,648.015625
745,905,0.99811345,682.6920166,849.9518433,-26.18609619,-0.56760454,647.946228
750,905,0.99801373,688.1000977,849.9991455,-25.87922287,-0.56844568,647.8678589
755,905,0.99766052,693.470459,850.0396118,-25.57264137,-0.56949425,647.7946167
760,905,0.99758607,698.8544922,850.0482178,-25.26607704,-0.57146937,647.7190552
765,905,0.99697465,704.2578735,850.1408691,-24.95940018,-0.57097596,647.6404419
770,905,0.99729794,709.7593384,850.3900757,-24.65213966,-0.56585252,647.5467529
775,905,0.99759281,715.0241089,850.3797607,-24.3464241,-0.56840539,647.4881592
780,905,0.99783868,720.4118652,850.4291992,-24.04007721,-0.56917882,647.4108276
785,905,0.99790555,725.6671143,850.4937134,-23.73443985,-0.56953186,647.3532715
790,905,0.99726206,731.0654297,850.6455689,-23.42809868,-0.56728387,647.2736816
795,905,0.99740571,736.4703369,850.6810303,-23.12177467,-0.56846237,647.1929932
800,905,0.99701113,741.8329468,850.7263184,-22.81577682,-0.56935561,647.1183472
805,905,0.99756122,747.1882935,850.859314,-22.5098362,-0.56766808,647.0443726
810,905,0.9972716,752.5688477,850.9499512,-22.20383835,-0.56722105,646.9664307
815,905,0.99744284,757.9159546,850.9940186,-21.89804268,-0.56815177,646.8932495
820,905,0.99737722,763.3240356,851.0625,-21.59203148,-0.56834984,646.810669
825,905,0.99781042,768.6664429,851.1778565,-21.28641129,-0.56717575,646.7374878
830,905,0.99783438,773.9891968,851.2662354,-20.98095322,-0.5668003,646.6669922
835,905,0.99796742,779.3937378,851.3187866,-20.6751461,-0.56746274,646.5839233
840,905,0.99816602,784.7506714,851.3781738,-20.36964226,-0.56793177,646.5079956
845,905,0.99761045,790.0893555,851.4263306,-20.06429863,-0.56873453,646.4341431
850,905,0.99789125,795.4681397,851.5075684,-19.75878716,-0.56855786,646.354187
855,905,0.99788564,800.8015137,851.6314087,-19.4535408,-0.56712526,646.2808228
860,905,0.99718809,806.0932617,851.6383057,-19.14859009,-0.56914675,646.2130737
865,905,0.9976806,811.3881226,851.7739258,-18.84363937,-0.56737429,646.1448364
870,905,0.99781507,816.8187866,851.914856,-18.53817368,-0.56542003,646.0557861
875,905,0.99779636,822.1951904,851.9602661,-18.23304367,-0.56628621,645.9746094
880,905,0.99765074,827.5068359,852.0099487,-17.92820549,-0.56703788,645.9031372
885,905,0.99583077,832.6963501,852,-17.62398148,-0.56957185,645.8494263
890,905,0.99691021,838.0620728,852.1716309,-17.31902122,-0.56671602,645.769043
895,905,0.99670386,843.4822998,852.2232666,-17.01394463,-0.5673871,645.6801148
900,905,0.99694055,848.8144531,852.2791748,-16.70927429,-0.56794697,645.6043091
905,905,0.99732995,854.1400147,852.4452515,-16.40463066,-0.56525928,645.5291748
910,905,0.99751681,859.43396,852.5563355,-16.10023499,-0.56419599,645.458252
915,905,0.99768627,864.805603,852.6235352,-15.79564953,-0.56441242,645.3756104
920,905,0.99771273,870.1228027,852.6393433,-15.49133492,-0.56614935,645.3007202
925,905,0.99797606,875.4230347,852.72229,-15.18704987,-0.56591207,645.2281494
930,905,0.99808347,880.72052,852.8641357,-14.88288784,-0.5639345,645.1557007
935,905,0.99801433,886.076355,852.9215088,-14.57859707,-0.56444085,645.0742188
940,905,0.99779803,891.4988403,852.9574585,-14.27416897,-0.56556058,644.9824219
945,905,0.9978503,896.6946411,852.916687,-13.97058487,-0.56898499,644.9243774
950,905,0.99813676,902.0184326,853.0605469,-13.66658974,-0.56693852,644.8467407
955,905,0.99770308,907.2974243,853.184021,-13.36276627,-0.56549853,644.7756958
960,905,0.9970603,912.5770874,853.2618408,-13.05906487,-0.56540322,644.7040405
965,905,0.99668241,917.9788818,853.3487549,-12.75501633,-0.56502128,644.6140137
970,905,0.99727875,923.2711792,853.4113159,-12.45136642,-0.56537116,644.5401611
975,905,0.99689043,928.5424805,853.4511719,-12.14788342,-0.56639552,644.4689331
980,905,0.99721533,933.8641357,853.5715332,-11.8442688,-0.56503212,644.3900147
985,905,0.99712324,939.161438,853.644104,-11.54081345,-0.56508309,644.3145142
990,905,0.99698323,944.4767456,853.6936646,-11.23738194,-0.56580949,644.2359009
995,905,0.99729729,949.734375,853.8229981,-10.93416405,-0.56419075,644.1654663
1000,905,0.9927994,955.269104,854.0122681,-10.63025761,-0.56074762,644.0535889
1005,905,0.98774862,960.1686401,854.1730347,-10.32801437,-0.55825806,644.036499
1010,905,0.99695313,965.6156616,854.1647949,-10.02455616,-0.56066465,643.9370728
1015,905,0.99726886,970.909668,854.1932983,-9.7215519,-0.56200737,643.8602295
1020,905,0.99736142,976.2195435,854.2305298,-9.41853619,-0.56309068,643.7807617
1025,905,0.99687433,981.444397,854.2872315,-9.11582661,-0.56361312,643.7138062
1030,905,0.99659562,986.7188721,854.3508301,-8.81300831,-0.56391835,643.6389771
1035,905,0.99693513,992.0044556,854.529541,-8.51015949,-0.56082398,643.562439
1040,905,0.9969303,997.2733154,854.545166,-8.20756817,-0.56254619,643.487915
1045,905,0.9974978,1002.414734,854.4832153,-7.9052453,-0.56658214,643.432251
1050,905,0.99805385,1007.77063,854.7706299,-7.60241604,-0.56025708,643.3443604
1055,905,0.99818105,1013.079407,854.7601318,-7.29993343,-0.56274146,643.2630005
1060,905,0.99815083,1018.345947,854.7440186,-6.99756861,-0.56539953,643.1878662
1065,905,0.99775243,1023.583984,854.8334351,-6.69528055,-0.56493872,643.1166992
1070,905,0.99662912,1028.783203,854.9417725,-6.3930769,-0.56392926,643.0510864
1075,905,0.99632871,1034.141602,855.0684204,-6.09075832,-0.5623436,642.9611206
1080,905,0.99640274,1039.473511,855.1064453,-5.78856611,-0.56338286,642.874939
1085,905,0.99513477,1044.70166,855.194458,-5.48654747,-0.56296146,642.8040772
1090,905,0.9969582,1049.877319,855.2423706,-5.18466473,-0.56373566,642.7409058
1095,905,0.99744612,1055.109985,855.3400269,-4.88275671,-0.56302452,642.6688843
1100,905,0.99751616,1060.410278,855.3841553,-4.58090925,-0.56388628,642.5861816
1105,905,0.99794054,1065.576294,855.5284424,-4.27914906,-0.56180561,642.5236206
1110,905,0.9979102,1070.817261,855.5819702,-3.97750092,-0.56239527,642.4493408
1115,905,0.99817306,1076.059448,855.6608887,-3.67588258,-0.56223136,642.3745728
1120,905,0.99829781,1081.328613,855.762085,-3.37426949,-0.56140381,642.2957764
1125,905,0.99851108,1086.568726,855.8850098,-3.07278705,-0.5599364,642.2207642
1130,905,0.99808747,1091.821899,855.9123535,-2.77137709,-0.56129324,642.1436768
1135,905,0.99799657,1097.044189,855.9741211,-2.47002125,-0.56163669,642.0709839
1140,905,0.99775076,1102.255005,856.0778809,-2.16877174,-0.56073523,641.9995117
1145,905,0.9963066,1107.495117,856.1716309,-1.86752725,-0.56012511,641.923523
1150,905,0.99708718,1112.734375,856.279419,-1.56641531,-0.5590995,641.84729
1155,905,0.99648267,1117.919067,856.2905273,-1.26534879,-0.56094199,641.7791748
1160,905,0.99705243,1123.08252,856.3626099,-0.96438092,-0.56098288,641.7136231
1165,905,0.99696398,1128.39563,856.4473877,-0.66343659,-0.56061828,641.6256104
1170,905,0.99708474,1133.59668,856.4726563,-0.36258048,-0.56203479,641.5541382
1175,905,0.9978286,1138.757935,856.5224609,-0.06183174,-0.56273127,641.4881592
1180,905,0.99755818,1143.94397,856.7354736,0.23895533,-0.55859315,641.418335
1185,905,0.99790025,1149.171997,856.7376099,0.53958362,-0.56068772,641.342041
1190,905,0.9976849,1154.254028,856.8149414,0.84019721,-0.56057847,641.2872315
1195,905,0.99634594,1159.491821,856.8464356,1.14067924,-0.56179827,641.2087402
1200,905,0.99735647,1164.63562,856.9790649,1.44118929,-0.56004006,641.144104
1205,905,0.99771076,1169.93335,857.0654297,1.74154449,-0.55962199,641.0561523
1210,905,0.99732649,1175.131104,857.1433716,2.04184937,-0.55946869,640.9827271
1215,905,0.99727499,1180.366089,857.2198486,2.34209132,-0.55935305,640.9038086
1220,905,0.99730003,1185.644775,857.3650513,2.64218497,-0.55718827,640.8175659
1225,905,0.99790925,1190.758789,857.4700317,2.94241261,-0.55624598,640.7562866
1230,905,0.99788487,1195.959106,857.473999,3.24243307,-0.55827934,640.6815796
1235,905,0.99776411,1201.180664,857.5349121,3.5423646,-0.55862331,640.6033936
1240,905,0.99780148,1206.387085,857.576294,3.84221292,-0.55954164,640.5270996
1245,905,0.99783248,1211.557251,857.6534424,4.14208078,-0.55940884,640.4561768
1250,905,0.99782944,1216.731689,857.7387085,4.44181395,-0.55903298,640.3840942
1255,905,0.99783581,1221.916748,857.8013916,4.74149179,-0.55932349,640.3101807
1260,905,0.9974643,1227.077515,857.8864136,5.0411458,-0.55895227,640.2396851
1265,905,0.99728179,1232.190063,858.0008545,5.34084082,-0.55772036,640.1764526
1270,905,0.99785995,1237.346069,858.0516357,5.64027739,-0.55836606,640.105835
1275,905,0.9979946,1242.511597,858.0762329,5.93974352,-0.55978239,640.0339966
1280,905,0.9978202,1247.693237,858.145813,6.23907757,-0.5598619,639.9593506
1285,905,0.99755484,1252.880249,858.2502441,6.53831196,-0.5589062,639.8835449
1290,905,0.9974336,1258.087891,858.3118897,6.83745813,-0.55921268,639.8044434
1295,905,0.99712169,1263.16687,858.3963013,7.13677359,-0.55886883,639.7443848
1300,905,0.99720228,1268.322266,858.4967041,7.43585873,-0.55803281,639.6724854
1305,905,0.99715811,1273.508423,858.5656738,7.73484945,-0.55812293,639.5958252
1310,905,0.99656731,1278.670044,858.6550293,8.03382206,-0.55761158,639.522522
1315,905,0.99707216,1283.80127,858.7127075,8.33268166,-0.55804461,639.4533081
1320,905,0.99698329,1288.9552,858.802124,8.63150597,-0.55752903,639.3806152
1325,905,0.99294168,1294.09082,858.8640137,8.93028641,-0.55783033,639.3104248
1330,905,0.98043931,1299.404175,858.7050171,9.22853756,-0.5646587,639.213501
1335,905,0.96457821,1307.574707,858.9176025,9.52037907,-0.55992186,638.6867065
1340,905,0.98620814,1316.058594,859.1688232,9.8110218,-0.55398625,638.1132202
1345,905,0.99487799,1323.966431,859.3034668,10.10255527,-0.55161911,637.6268921
1350,905,0.99514282,1332.090576,859.4334717,10.39302158,-0.54934913,637.1081543
1355,905,0.99507874,1340.054932,859.4214478,10.68337536,-0.55131292,636.6136475
1360,905,0.99485928,1348.054443,859.4654541,10.97325802,-0.5516066,636.1143189
1365,905,0.995251,1355.980713,859.6253052,11.26284981,-0.54848832,635.6257324
1370,905,0.99536663,1363.762207,859.7137451,11.55234337,-0.54750824,635.1591187
1375,905,0.99494356,1371.507324,859.8858643,11.84159946,-0.54406339,634.6982422
1380,905,0.99420273,1379.239014,859.9435425,12.13035297,-0.54400009,634.2393189
1385,905,0.99397576,1387.062988,859.9985962,12.41844749,-0.54399604,633.7669067
1390,905,0.99504244,1394.768799,860.1557007,12.70650101,-0.54100609,633.3123779
1395,905,0.99538738,1402.249878,860.1877441,12.99463177,-0.54173857,632.890564
1400,905,0.99588531,1410.069214,860.3514404,13.28155804,-0.53853226,632.4196167
1405,905,0.99631244,1417.782104,860.3894653,13.56826878,-0.53904563,631.9642944
1410,905,0.99660969,1424.821655,860.3927612,13.8566885,-0.54070163,631.6083984
1415,905,0.99529904,1430.769775,860.534668,14.14845276,-0.53847635,631.4133301
1420,905,0.99668103,1435.261597,860.6042481,14.44490719,-0.53863788,631.4328003
1425,905,0.99380964,1439.130737,860.7692261,14.74358559,-0.53610617,631.5440674
1430,905,0.99136114,1442.522217,860.7706299,15.04391289,-0.5384717,631.7254028
1435,905,0.99171513,1445.894775,860.9407349,15.34459877,-0.53587365,631.9096069
1440,905,0.9897753,1449.19812,860.9694824,15.64563942,-0.53745198,632.1042481
1445,905,0.99119002,1452.636963,860.8931274,15.94630337,-0.54210722,632.2783814
1450,905,0.99319339,1455.909058,861.1272583,16.24791527,-0.53763223,632.477417
1455,905,0.99148887,1459.296387,861.1032715,16.54911423,-0.54075301,632.6590576
1460,905,0.9923268,1462.699951,861.0991821,16.85041046,-0.54328334,632.8383789
1465,905,0.99157441,1466.095215,861.2265625,17.15204811,-0.54192942,633.019104
1470,905,0.99139905,1469.51001,861.3256836,17.45374489,-0.54141015,633.1966553
1475,905,0.9923681,1472.82312,861.3139648,17.75590134,-0.54418296,633.3891602
1480,905,0.99264014,1476.176636,861.4188232,18.05814171,-0.54350102,633.5756836
1485,905,0.99195981,1479.496582,861.4534912,18.36071968,-0.54489905,633.7671509
1490,905,0.98977125,1482.825928,861.5092163,18.66342163,-0.54567546,633.9573364
1495,905,0.99070793,1486.182007,861.560791,18.9661541,-0.54656959,634.1433716
1500,905,0.98969424,1489.513672,861.6694946,19.26917839,-0.54577452,634.3329468
1505,905,0.99082279,1492.868896,861.7316895,19.57230186,-0.54635161,634.5189819
1510,905,0.99202454,1496.240234,861.8130493,19.87555313,-0.54635537,634.7027588
1515,905,0.99324876,1499.513916,861.7938232,20.17929459,-0.54936308,634.9007568
1520,905,0.9925763,1502.819458,861.8448486,20.4831543,-0.55028123,635.0940552
1525,905,0.99062282,1506.172241,861.9541016,20.78701782,-0.54946142,635.2804565
1530,905,0.99185932,1509.437012,862.0181885,21.09143639,-0.54999292,635.4796143
1535,905,0.95722997,1512.853882,862.0963745,21.39528275,-0.55008364,635.656189
1540,905,0.92842782,1516.28833,862.1549683,21.69917297,-0.55074906,635.829834
1545,905,0.93102986,1517.903687,861.9770508,22.01264381,-0.55879498,636.2774658
1550,905,0.50934899,1520.947388,861.6536255,22.31887054,-0.57091486,636.5100708
1555,905,0.99753219,1529.064697,862.3676148,22.59868622,-0.55118126,635.9786377
1560,905,0.99781644,1534.071045,862.4032593,22.89449883,-0.55223393,635.9151611
1565,905,0.99810147,1539.129395,862.4720459,23.18999863,-0.55228919,635.8438721
1570,905,0.99719238,1544.224365,862.5651856,23.48522758,-0.55161029,635.7665405
1575,905,0.99698627,1549.26709,862.6112061,23.78062057,-0.55234176,635.6967773
1580,905,0.99633008,1554.324707,862.5882568,24.07588005,-0.55512047,635.6246948
1585,905,0.99595094,1559.238281,862.7667847,24.3719101,-0.55192977,635.5738525
1590,905,0.99719739,1564.39209,862.8474731,24.66649628,-0.55160606,635.4866943
1595,905,0.99722677,1569.497803,862.9210815,24.96122742,-0.55149972,635.4064941
1600,905,0.99777275,1574.511963,862.9683228,25.25644493,-0.55219787,635.3397827
1605,905,0.99758393,1579.55481,862.9957275,25.55138206,-0.55347723,635.2685547
1610,905,0.99809146,1584.638428,863.1394043,25.84599304,-0.55128312,635.1906738
1615,905,0.99824744,1589.689819,863.2200928,26.1408062,-0.55097061,635.1177979
1620,905,0.99829084,1594.804688,863.2435913,26.43505287,-0.55235291,635.0349731
1625,905,0.99835885,1599.808472,863.3011475,26.72988129,-0.55273813,634.9683228
1630,905,0.99790382,1604.838623,863.390564,27.02454758,-0.55216801,634.8977051
1635,905,0.99791217,1609.883545,863.454834,27.31904793,-0.55234146,634.824707
1640,905,0.99758703,1614.899902,863.4990234,27.613657,-0.55311978,634.7557983
1645,905,0.99684638,1619.936157,863.56073,27.90797424,-0.55336809,634.6832886
1650,905,0.99651599,1624.89624,863.6694336,28.20278358,-0.55223393,634.6219482
1655,905,0.99574029,1629.860352,863.7300415,28.49741745,-0.55252552,634.5597534
1660,905,0.99721402,1634.899536,863.8361206,28.79157257,-0.55144703,634.4862671
1665,905,0.99628478,1639.971069,863.9257813,29.08539772,-0.55085313,634.4075928
1670,905,0.99744761,1645.034912,863.9730225,29.37914848,-0.55152446,634.3296509
1675,905,0.9978466,1650.042847,864.0630493,29.6732502,-0.55093288,634.2600098
1680,905,0.9973895,1655.055054,864.105957,29.96722412,-0.55174041,634.1894531
1685,905,0.99784476,1660.066284,864.1551514,30.26110458,-0.55235654,634.1187744
1690,905,0.99784213,1665.074219,864.3167725,30.55498505,-0.54962432,634.0482178
1695,905,0.99795073,1670.079468,864.3883667,30.84876633,-0.54957366,633.9777832
1700,905,0.99791676,1675.057495,864.4028931,31.14262962,-0.55123121,633.9113159
1705,905,0.99795169,1680.039185,864.4731445,31.43646049,-0.55122495,633.8440552
1710,905,0.99774349,1685.056152,864.6088867,31.7299366,-0.5492537,633.7711182
1715,905,0.99789941,1690.108398,864.6760864,32.02309036,-0.54932451,633.692749
1720,905,0.99808544,1695.073486,864.7297974,32.31669998,-0.5498063,633.6269531
1725,905,0.99791235,1700.057861,864.7807617,32.61015701,-0.55037111,633.5582275
1730,905,0.99816525,1705.061401,864.8389893,32.90343475,-0.55071193,633.4865723
1735,905,0.99809206,1710.050049,864.927063,33.19662476,-0.55016232,633.4163208
1740,905,0.99606848,1715.274902,865.0889282,33.48805618,-0.54736918,633.31073
1745,905,0.91258299,1719.592285,864.6748657,33.78631973,-0.56193864,633.3413696
1750,905,0.53548294,1726.922119,865.4567871,34.06069565,-0.54023051,632.9180298
1755,905,0.64210296,1735.815063,862.1525269,34.32000351,-0.64008582,632.2595215
1760,905,0.97666889,1759.613647,865.5185547,34.45999527,-0.53829372,629.3746948
1765,905,0.99118233,1768.172363,865.6552124,34.72176361,-0.53563929,628.7716675
1770,905,0.99443126,1775.883301,865.6484375,34.98987198,-0.53739429,628.295105
1775,905,0.99541724,1782.980347,865.7352295,35.26278305,-0.5364874,627.9099731
1780,905,0.99495006,1789.778809,865.8503418,35.53779221,-0.53479809,627.5690308
1785,905,0.99546802,1796.356445,865.777771,35.81425095,-0.53870517,627.2606812
1790,905,0.99510723,1802.604614,865.9190064,36.0933342,-0.53634089,627.0009766
1795,905,0.99557269,1808.688232,866.109375,36.37368011,-0.5325489,626.7659302
1800,905,0.99586248,1814.594238,866.1912842,36.65515137,-0.53200608,626.5565186
1805,905,0.99655318,1820.297852,866.2941284,36.93830872,-0.53087652,626.3771362
1810,905,0.99723572,1825.914673,866.3527222,37.22199631,-0.53107047,626.2102051
1815,905,0.99782568,1831.391602,866.414856,37.50669098,-0.53118795,626.0637207
1820,905,0.99736899,1836.859131,866.5027466,37.7913475,-0.53053957,625.918457
1825,905,0.99722624,1842.056763,866.5429077,38.07823181,-0.53135622,625.8126831
1830,905,0.99683821,1847.217773,866.5697632,38.36541748,-0.53257197,625.7122803
1835,905,0.99694425,1852.251343,866.6987915,38.65365601,-0.53078359,625.6304321
1840,905,0.9967401,1857.13623,866.8009644,38.94318771,-0.52981782,625.5702515
1845,905,0.99676222,1862.028564,866.8617554,39.23249435,-0.53007388,625.508728
1850,905,0.99776781,1866.806152,866.9048462,39.52285385,-0.53087646,625.4641113
1855,905,0.99761295,1871.391968,867.0132446,39.81503296,-0.52977848,625.4475708
1860,905,0.99733353,1875.931519,867.1150513,40.10744476,-0.52888209,625.4371338
1865,905,0.99720842,1880.348145,867.1294556,40.40106201,-0.5305987,625.4451294
1870,905,0.99741912,1884.777954,867.1575317,40.69450378,-0.53190207,625.4506226
1875,905,0.99780971,1889.036743,867.2869263,40.98976898,-0.53023839,625.4815674
1880,905,0.9977141,1893.148315,867.3330689,41.28632355,-0.53106534,625.5338745
1885,905,0.99747175,1897.181885,867.3789673,41.58375931,-0.53191411,625.5976563
1890,905,0.9964264,1901.179077,867.4620972,41.88155365,-0.53166354,625.6664429
1895,905,0.9965204,1905.060303,867.5715942,42.18058395,-0.53065592,625.7523193
1900,905,0.9958269,1908.735718,867.6192017,42.48174667,-0.5315215,625.8685913
1905,905,0.99456674,1912.336792,867.5881958,42.78372574,-0.53472996,625.9958496
1910,905,0.99489045,1915.862183,867.6816406,43.08662033,-0.53425825,626.1341553
1915,905,0.9940778,1919.085938,867.736023,43.39279175,-0.53500539,626.3172607
1920,905,0.99058282,1922.305298,867.9464111,43.69921875,-0.53111035,626.5010986
1925,905,0.4151088,1924.776123,867.1932983,44.01311111,-0.55601484,626.7958984
1930,905,0.74230123,1862.449585,860.9077148,45.01749039,-0.76098806,636.8970947
1935,905,0.35670829,1895.264038,866.9400024,45.01139069,-0.5753336,632.5718384
1940,905,0.38341463,1991.77417,867.190979,44.32819748,-0.55228943,618.8912964
1945,905,0.84244061,1982.151978,865.262146,44.76522446,-0.61396962,620.9442139
1950,905,0.25414455,1927.881836,865.6501465,45.68897629,-0.61656129,629.6625366
1955,905,0.08108938,1931.317749,863.6516113,45.99401474,-0.67870498,629.8139648
1960,905,0.91450244,1934.59314,866.6124268,46.30374527,-0.59252691,629.991394
1965,905,0.97640306,1939.045898,868.9812012,46.59999084,-0.52377295,629.9904175
1970,905,0.93755198,1943.709351,868.1274414,46.89231873,-0.55142337,629.9572144
1975,905,0.99410677,1947.489502,868.4111328,47.19514084,-0.5451985,630.0570679
1980,905,0.99460709,1952.326904,868.4505005,47.48589325,-0.54608732,629.9972534
420,910,0.9977569,327.6726685,849.9356079,-46.27990723,-0.26939598,652.9256592
425,910,0.99749702,333.1810913,849.994812,-45.96868896,-0.26995829,652.8516846
430,910,0.99761671,338.749054,850.0991211,-45.6568718,-0.2691853,652.7684326
435,910,0.99751455,344.288208,850.1873779,-45.34540939,-0.26888853,652.68927
440,910,0.99750161,349.7330627,850.2604981,-45.03503799,-0.26904061,652.6234741
445,910,0.99745417,355.3186035,850.3184815,-44.72320557,-0.2696234,652.5367432
